[2025-11-20 16:13:12] === 系统启动 ===
[2025-11-20 16:16:05] === 系统启动 ===
[2025-11-20 16:16:59] 📊 K线收盘 | Open: 3022.67 | Close: 3027.64 | RSI: 40.7
[2025-11-22 06:03:59] 📊 K线收盘 | Close: 2771.86 | RSI: 59.6 | 🌊Normal(3.5/3.3)
[2025-11-22 06:04:59] 📊 K线收盘 | Close: 2770.24 | RSI: 56.1 | 🌊Normal(3.4/3.3)
[2025-11-22 06:05:59] 📊 K线收盘 | Close: 2765.49 | RSI: 47.5 | 🌊Normal(3.3/3.3)
[2025-11-22 06:06:59] 📊 K线收盘 | Close: 2769.76 | RSI: 54.3 | 🌊Normal(3.5/3.3)
[2025-11-22 06:07:59] 📊 K线收盘 | Close: 2767.36 | RSI: 50.3 | 🌊Normal(3.5/3.3)
[2025-11-22 06:08:59] 📊 K线收盘 | Close: 2767.96 | RSI: 51.3 | 🌊Normal(3.6/3.3)
[2025-11-22 06:10:00] 📊 K线收盘 | Close: 2768.09 | RSI: 51.5 | 🌊Normal(3.5/3.3)
[2025-11-22 06:11:00] 📊 K线收盘 | Close: 2767.13 | RSI: 49.8 | 🌊Normal(3.4/3.3)
[2025-11-22 06:11:59] 📊 K线收盘 | Close: 2763.86 | RSI: 44.2 | 🌊Normal(3.3/3.3)
[2025-11-22 06:12:59] 📊 K线收盘 | Close: 2763.09 | RSI: 43.0 | 🌊Normal(3.3/3.3)
[2025-11-22 06:13:59] 📊 K线收盘 | Close: 2763.77 | RSI: 44.4 | 🌊Normal(3.4/3.3)
[2025-11-22 06:14:59] 📊 K线收盘 | Close: 2764.91 | RSI: 46.9 | 🌊Normal(3.4/3.3)
[2025-11-22 06:15:59] 📊 K线收盘 | Close: 2765.84 | RSI: 48.9 | 🌊Normal(3.3/3.3)
[2025-11-22 06:16:59] 📊 K线收盘 | Close: 2766.52 | RSI: 50.3 | 🌊Normal(3.4/3.3)
[2025-11-22 06:17:59] 📊 K线收盘 | Close: 2766.33 | RSI: 49.9 | 🌊Normal(3.3/3.3)
[2025-11-22 06:18:59] 📊 K线收盘 | Close: 2762.72 | RSI: 42.5 | 🐟Quiet(3.1/3.3)
[2025-11-22 06:19:59] 📊 K线收盘 | Close: 2763.31 | RSI: 44.0 | 🐟Quiet(3.1/3.3)
[2025-11-22 06:20:59] 📊 K线收盘 | Close: 2762.14 | RSI: 41.7 | 🐟Quiet(3.2/3.3)
[2025-11-22 06:21:59] 📊 K线收盘 | Close: 2763.31 | RSI: 44.8 | 🐟Quiet(3.1/3.3)
[2025-11-22 06:22:59] 📊 K线收盘 | Close: 2760.61 | RSI: 39.6 | 🐟Quiet(3.0/3.3)
[2025-11-22 06:23:59] 📊 K线收盘 | Close: 2748.58 | RSI: 25.5 | 🐟Quiet(3.0/3.3)
[2025-11-22 06:25:00] 📊 K线收盘 | Close: 2750.23 | RSI: 29.2 | 🌊Normal(3.5/3.3)
[2025-11-22 06:25:59] 📊 K线收盘 | Close: 2750.4 | RSI: 29.6 | 🌊Normal(3.7/3.3)
[2025-11-22 06:26:59] 📊 K线收盘 | Close: 2754.3 | RSI: 38.0 | 🌊Normal(3.6/3.3)
[2025-11-22 06:27:59] 📊 K线收盘 | Close: 2755.17 | RSI: 39.8 | 🌊Normal(3.7/3.3)
[2025-11-22 06:28:59] 📊 K线收盘 | Close: 2755.44 | RSI: 40.3 | 🌊Normal(3.9/3.3)
[2025-11-22 06:29:59] 📊 K线收盘 | Close: 2750.44 | RSI: 34.0 | 🌊Normal(3.9/3.3)
[2025-11-22 06:30:59] 📊 K线收盘 | Close: 2739.04 | RSI: 24.6 | 🌊Normal(4.1/3.3)
[2025-11-22 06:31:59] 📊 K线收盘 | Close: 2738.97 | RSI: 24.6 | 🌊Normal(4.7/3.3)
[2025-11-22 06:32:59] 📊 K线收盘 | Close: 2739.53 | RSI: 25.7 | 🌊Normal(4.8/3.3)
[2025-11-22 06:33:59] 📊 K线收盘 | Close: 2737.14 | RSI: 24.0 | 🌊Normal(4.9/3.3)
[2025-11-22 06:34:59] 📊 K线收盘 | Close: 2738.41 | RSI: 26.8 | 🌊Normal(4.9/3.3)
[2025-11-22 06:35:59] 📊 K线收盘 | Close: 2731.54 | RSI: 22.1 | 🌊Normal(5.0/3.3)
[2025-11-22 06:36:59] 📊 K线收盘 | Close: 2741.31 | RSI: 38.6 | 🌊Normal(5.2/3.3)
[2025-11-22 06:37:59] 📊 K线收盘 | Close: 2739.89 | RSI: 37.4 | 🌊Normal(5.5/3.3)
[2025-11-22 06:38:59] 📊 K线收盘 | Close: 2737.28 | RSI: 35.2 | 🌊Normal(5.9/3.3)
[2025-11-22 06:39:59] 📊 K线收盘 | Close: 2738.52 | RSI: 37.1 | 🌊Normal(6.0/3.3)
[2025-11-22 06:40:59] 📊 K线收盘 | Close: 2738.22 | RSI: 36.8 | 🌊Normal(6.1/3.3)
[2025-11-22 06:42:00] 📊 K线收盘 | Close: 2738.02 | RSI: 36.6 | 🌊Normal(6.2/3.3)
[2025-11-22 06:42:59] 📊 K线收盘 | Close: 2738.3 | RSI: 37.1 | 🌊Normal(6.3/3.3)
[2025-11-22 06:43:59] 📊 K线收盘 | Close: 2740.99 | RSI: 42.0 | 🌊Normal(6.4/3.3)
[2025-11-22 06:44:59] 📊 K线收盘 | Close: 2744.29 | RSI: 47.5 | 🌊Normal(5.9/3.3)
[2025-11-22 06:45:59] 📊 K线收盘 | Close: 2749.95 | RSI: 55.2 | 🌊Normal(5.8/3.3)
[2025-11-22 06:46:59] 📊 K线收盘 | Close: 2743.04 | RSI: 46.2 | 🌊Normal(6.1/3.3)
[2025-11-22 06:47:59] 📊 K线收盘 | Close: 2734.69 | RSI: 38.2 | 🌊Normal(6.1/3.3)
[2025-11-22 06:48:59] 📊 K线收盘 | Close: 2732.29 | RSI: 36.2 | 🌊Normal(6.2/3.3)
[2025-11-22 06:50:00] 📊 K线收盘 | Close: 2733.24 | RSI: 37.6 | 🌊Normal(6.2/3.3)
[2025-11-22 06:50:59] 📊 K线收盘 | Close: 2733.52 | RSI: 38.0 | 🌊Normal(6.1/3.3)
[2025-11-22 06:51:59] 📊 K线收盘 | Close: 2728.99 | RSI: 34.0 | 🌊Normal(5.6/3.3)
[2025-11-22 06:52:59] 📊 K线收盘 | Close: 2724.1 | RSI: 30.3 | 🌊Normal(5.8/3.3)
[2025-11-22 06:53:59] 📊 K线收盘 | Close: 2727.11 | RSI: 35.0 | 🌊Normal(5.9/3.3)
[2025-11-22 06:54:59] 📊 K线收盘 | Close: 2726.3 | RSI: 34.3 | 🌊Normal(6.0/3.3)
[2025-11-22 06:55:59] 📊 K线收盘 | Close: 2729.55 | RSI: 39.3 | 🌊Normal(6.2/3.3)
[2025-11-22 06:56:59] 📊 K线收盘 | Close: 2730.07 | RSI: 40.1 | 🌊Normal(6.1/3.3)
[2025-11-22 06:57:59] 📊 K线收盘 | Close: 2725.77 | RSI: 36.0 | 🌊Normal(5.7/3.3)
[2025-11-22 06:58:59] 📊 K线收盘 | Close: 2723.37 | RSI: 33.9 | 🌊Normal(5.5/3.3)
[2025-11-22 06:59:59] 📊 K线收盘 | Close: 2720.6 | RSI: 31.6 | 🌊Normal(5.4/3.3)
[2025-11-22 07:00:59] 📊 K线收盘 | Close: 2720.8 | RSI: 31.9 | 🌊Normal(5.4/3.3)
[2025-11-22 07:01:59] 📊 K线收盘 | Close: 2717.28 | RSI: 29.0 | 🌊Normal(5.4/3.3)
[2025-11-22 07:02:59] 📊 K线收盘 | Close: 2716.31 | RSI: 28.3 | 🌊Normal(5.5/3.3)
[2025-11-22 07:03:59] 📊 K线收盘 | Close: 2717.91 | RSI: 31.5 | 🌊Normal(5.6/3.3)
[2025-11-22 07:04:59] 📊 K线收盘 | Close: 2722.53 | RSI: 39.8 | 🌊Normal(5.5/3.3)
[2025-11-22 07:05:59] 📊 K线收盘 | Close: 2717.5 | RSI: 34.8 | 🌊Normal(5.6/3.3)
[2025-11-22 07:06:59] 📊 K线收盘 | Close: 2715.41 | RSI: 33.0 | 🌊Normal(5.5/3.3)
[2025-11-22 07:07:59] 📊 K线收盘 | Close: 2712.94 | RSI: 30.9 | 🌊Normal(5.4/3.3)
[2025-11-22 07:08:59] 📊 K线收盘 | Close: 2717.75 | RSI: 39.0 | 🌊Normal(5.2/3.3)
[2025-11-22 07:09:59] 📊 K线收盘 | Close: 2720.77 | RSI: 43.4 | 🌊Normal(5.3/3.3)
[2025-11-22 07:10:59] 📊 K线收盘 | Close: 2720.4 | RSI: 43.0 | 🌊Normal(5.4/3.3)
[2025-11-22 07:11:59] 📊 K线收盘 | Close: 2725.82 | RSI: 50.5 | 🌊Normal(5.3/3.3)
[2025-11-22 07:12:59] 📊 K线收盘 | Close: 2726.92 | RSI: 51.9 | 🌊Normal(5.3/3.3)
[2025-11-22 07:13:59] 📊 K线收盘 | Close: 2727.52 | RSI: 52.6 | 🌊Normal(5.1/3.3)
[2025-11-22 07:14:59] 📊 K线收盘 | Close: 2729.02 | RSI: 54.6 | 🌊Normal(4.9/3.3)
[2025-11-22 07:15:59] 📊 K线收盘 | Close: 2731.88 | RSI: 58.2 | 🌊Normal(4.8/3.3)
[2025-11-22 07:16:59] 📊 K线收盘 | Close: 2733.98 | RSI: 60.6 | 🌊Normal(4.7/3.3)
[2025-11-22 07:17:59] 📊 K线收盘 | Close: 2733.49 | RSI: 59.7 | 🌊Normal(4.7/3.3)
[2025-11-22 07:18:59] 📊 K线收盘 | Close: 2733.51 | RSI: 59.8 | 🌊Normal(4.5/3.3)
[2025-11-22 07:19:59] 📊 K线收盘 | Close: 2737.81 | RSI: 64.9 | 🌊Normal(4.4/3.3)
[2025-11-22 07:20:59] 📊 K线收盘 | Close: 2741.34 | RSI: 68.5 | 🌊Normal(4.5/3.3)
[2025-11-22 07:21:59] 📊 K线收盘 | Close: 2746.59 | RSI: 72.9 | 🌊Normal(4.5/3.3)
[2025-11-22 07:22:59] 📊 K线收盘 | Close: 2742.42 | RSI: 65.1 | 🌊Normal(4.5/3.3)
[2025-11-22 07:23:59] 📊 K线收盘 | Close: 2746.71 | RSI: 68.8 | 🌊Normal(4.4/3.3)
[2025-11-22 07:24:59] 📊 K线收盘 | Close: 2745.27 | RSI: 66.3 | 🌊Normal(4.5/3.3)
[2025-11-22 07:25:59] 📊 K线收盘 | Close: 2746.51 | RSI: 67.4 | 🌊Normal(4.5/3.3)
[2025-11-22 07:26:59] 📊 K线收盘 | Close: 2744.79 | RSI: 64.2 | 🌊Normal(4.3/3.3)
[2025-11-22 07:27:59] 📊 K线收盘 | Close: 2749.3 | RSI: 68.4 | 🌊Normal(4.2/3.3)
[2025-11-22 07:28:59] 📊 K线收盘 | Close: 2754.14 | RSI: 72.2 | 🌊Normal(4.4/3.3)
[2025-11-22 07:29:59] 📊 K线收盘 | Close: 2759.96 | RSI: 75.9 | 🌊Normal(4.4/3.3)
[2025-11-22 07:30:59] 📊 K线收盘 | Close: 2758.15 | RSI: 72.7 | 🌊Normal(4.5/3.3)
[2025-11-22 07:31:59] 📊 K线收盘 | Close: 2762.94 | RSI: 75.6 | 🌊Normal(4.5/3.3)
[2025-11-22 07:32:59] 📊 K线收盘 | Close: 2758.28 | RSI: 67.9 | 🌊Normal(4.4/3.3)
[2025-11-22 07:33:59] 📊 K线收盘 | Close: 2760.81 | RSI: 69.7 | 🌊Normal(4.5/3.3)
[2025-11-22 07:34:59] 📊 K线收盘 | Close: 2761.01 | RSI: 69.8 | 🌊Normal(4.5/3.3)
[2025-11-22 07:35:59] 📊 K线收盘 | Close: 2760.04 | RSI: 68.1 | 🌊Normal(4.6/3.3)
[2025-11-22 07:36:59] 📊 K线收盘 | Close: 2756.16 | RSI: 61.6 | 🌊Normal(4.6/3.3)
[2025-11-22 07:37:59] 📊 K线收盘 | Close: 2755.35 | RSI: 60.4 | 🌊Normal(4.6/3.3)
[2025-11-22 07:38:59] 📊 K线收盘 | Close: 2755.75 | RSI: 60.8 | 🌊Normal(4.7/3.3)
[2025-11-22 07:39:59] 📊 K线收盘 | Close: 2755.35 | RSI: 60.1 | 🌊Normal(4.7/3.3)
[2025-11-22 07:40:59] 📊 K线收盘 | Close: 2757.69 | RSI: 62.8 | 🌊Normal(4.6/3.3)
[2025-11-22 07:41:59] 📊 K线收盘 | Close: 2761.7 | RSI: 67.0 | 🌊Normal(4.5/3.3)
[2025-11-22 07:42:59] 📊 K线收盘 | Close: 2764.86 | RSI: 69.9 | 🌊Normal(4.4/3.3)
[2025-11-22 07:43:59] 📊 K线收盘 | Close: 2763.29 | RSI: 66.8 | 🌊Normal(4.5/3.3)
[2025-11-22 07:44:59] 📊 K线收盘 | Close: 2763.98 | RSI: 67.5 | 🌊Normal(4.4/3.3)
[2025-11-22 07:45:59] 📊 K线收盘 | Close: 2766.45 | RSI: 69.9 | 🌊Normal(4.2/3.3)
[2025-11-22 07:46:59] 📊 K线收盘 | Close: 2766.93 | RSI: 70.3 | 🌊Normal(4.3/3.3)
[2025-11-22 07:47:59] 📊 K线收盘 | Close: 2765.54 | RSI: 67.1 | 🌊Normal(4.3/3.3)
[2025-11-22 07:48:59] 📊 K线收盘 | Close: 2765.98 | RSI: 67.6 | 🌊Normal(4.0/3.3)
[2025-11-22 07:49:59] 📊 K线收盘 | Close: 2767.49 | RSI: 69.4 | 🌊Normal(3.9/3.3)
[2025-11-22 07:50:59] 📊 K线收盘 | Close: 2763.01 | RSI: 59.3 | 🌊Normal(3.6/3.3)
[2025-11-22 07:51:59] 📊 K线收盘 | Close: 2766.17 | RSI: 63.3 | 🌊Normal(3.7/3.3)
[2025-11-22 07:52:59] 📊 K线收盘 | Close: 2766.76 | RSI: 64.0 | 🌊Normal(3.7/3.3)
[2025-11-22 07:53:59] 📊 K线收盘 | Close: 2767.08 | RSI: 64.5 | 🌊Normal(3.5/3.3)
[2025-11-22 07:55:00] 📊 K线收盘 | Close: 2764.7 | RSI: 59.1 | 🌊Normal(3.4/3.3)
[2025-11-22 07:55:59] 📊 K线收盘 | Close: 2762.05 | RSI: 53.7 | 🌊Normal(3.4/3.3)
[2025-11-22 07:56:59] 📊 K线收盘 | Close: 2763.29 | RSI: 55.8 | 🌊Normal(3.5/3.3)
[2025-11-22 07:57:59] 📊 K线收盘 | Close: 2767.33 | RSI: 61.6 | 🌊Normal(3.3/3.3)
[2025-11-22 07:58:59] 📊 K线收盘 | Close: 2766.17 | RSI: 59.2 | 🌊Normal(3.4/3.3)
[2025-11-22 07:59:59] 📊 K线收盘 | Close: 2764.69 | RSI: 56.2 | 🌊Normal(3.4/3.3)
[2025-11-22 08:00:59] 📊 K线收盘 | Close: 2764.34 | RSI: 55.4 | 🌊Normal(3.3/3.3)
[2025-11-22 08:01:59] 📊 K线收盘 | Close: 2764.49 | RSI: 55.7 | 🌊Normal(3.3/3.3)
[2025-11-22 08:02:59] 📊 K线收盘 | Close: 2771.37 | RSI: 65.7 | 🐟Quiet(3.2/3.3)
[2025-11-22 08:03:59] 📊 K线收盘 | Close: 2768.3 | RSI: 59.3 | 🌊Normal(3.3/3.3)
[2025-11-22 08:04:59] 📊 K线收盘 | Close: 2770.49 | RSI: 62.1 | 🌊Normal(3.5/3.3)
[2025-11-22 08:05:59] 📊 K线收盘 | Close: 2762.97 | RSI: 49.3 | 🌊Normal(3.6/3.3)
[2025-11-22 08:06:59] 📊 K线收盘 | Close: 2765.04 | RSI: 52.3 | 🌊Normal(3.8/3.3)
[2025-11-22 08:07:59] 📊 K线收盘 | Close: 2769.57 | RSI: 58.0 | 🌊Normal(3.9/3.3)
[2025-11-22 08:08:59] 📊 K线收盘 | Close: 2775.49 | RSI: 64.0 | 🌊Normal(4.0/3.3)
[2025-11-22 08:09:59] 📊 K线收盘 | Close: 2774.28 | RSI: 62.0 | 🌊Normal(4.3/3.3)
[2025-11-22 08:10:59] 📊 K线收盘 | Close: 2773.41 | RSI: 60.6 | 🌊Normal(4.3/3.3)
[2025-11-22 08:11:59] 📊 K线收盘 | Close: 2774.39 | RSI: 61.7 | 🌊Normal(4.3/3.3)
[2025-11-22 08:12:59] 📊 K线收盘 | Close: 2772.63 | RSI: 58.6 | 🌊Normal(4.2/3.3)
[2025-11-22 08:13:59] 📊 K线收盘 | Close: 2773.06 | RSI: 59.1 | 🌊Normal(4.3/3.3)
[2025-11-22 08:14:59] 📊 K线收盘 | Close: 2776.2 | RSI: 62.9 | 🌊Normal(4.4/3.3)
[2025-11-22 08:15:59] 📊 K线收盘 | Close: 2773.95 | RSI: 58.7 | 🌊Normal(4.5/3.3)
[2025-11-22 08:16:59] 📊 K线收盘 | Close: 2773.37 | RSI: 57.6 | 🌊Normal(4.6/3.3)
[2025-11-22 08:17:59] 📊 K线收盘 | Close: 2772.03 | RSI: 55.1 | 🌊Normal(4.6/3.3)
[2025-11-22 08:18:59] 📊 K线收盘 | Close: 2765.58 | RSI: 45.0 | 🌊Normal(4.5/3.3)
[2025-11-22 08:20:00] 📊 K线收盘 | Close: 2768.57 | RSI: 49.6 | 🌊Normal(4.7/3.3)
[2025-11-22 08:20:59] 📊 K线收盘 | Close: 2766.68 | RSI: 46.9 | 🌊Normal(4.8/3.3)
[2025-11-22 08:21:59] 📊 K线收盘 | Close: 2768.18 | RSI: 49.3 | 🌊Normal(4.8/3.3)
[2025-11-22 08:22:59] 📊 K线收盘 | Close: 2769.59 | RSI: 51.4 | 🌊Normal(4.8/3.3)
[2025-11-22 08:23:59] 📊 K线收盘 | Close: 2765.28 | RSI: 45.1 | 🌊Normal(4.6/3.3)
[2025-11-22 08:24:59] 📊 K线收盘 | Close: 2764.22 | RSI: 43.7 | 🌊Normal(4.5/3.3)
[2025-11-22 08:25:59] 📊 K线收盘 | Close: 2764.07 | RSI: 43.4 | 🌊Normal(4.4/3.3)
[2025-11-22 08:26:59] 📊 K线收盘 | Close: 2761.89 | RSI: 40.4 | 🌊Normal(4.1/3.3)
[2025-11-22 08:27:59] 📊 K线收盘 | Close: 2763.52 | RSI: 43.6 | 🌊Normal(4.1/3.3)
[2025-11-22 08:28:59] 📊 K线收盘 | Close: 2760.49 | RSI: 39.4 | 🌊Normal(3.9/3.3)
[2025-11-22 08:29:59] 📊 K线收盘 | Close: 2757.3 | RSI: 35.5 | 🌊Normal(3.7/3.3)
[2025-11-22 08:30:59] 📊 K线收盘 | Close: 2759.54 | RSI: 40.0 | 🌊Normal(3.7/3.3)
[2025-11-22 08:31:59] 📊 K线收盘 | Close: 2765.28 | RSI: 49.6 | 🌊Normal(3.7/3.3)
[2025-11-22 08:32:59] 📊 K线收盘 | Close: 2767.94 | RSI: 53.4 | 🌊Normal(3.9/3.3)
[2025-11-22 08:33:59] 📊 K线收盘 | Close: 2770.24 | RSI: 56.4 | 🌊Normal(3.9/3.3)
[2025-11-22 08:34:59] 📊 K线收盘 | Close: 2767.47 | RSI: 52.0 | 🌊Normal(3.9/3.3)
[2025-11-22 08:35:59] 📊 K线收盘 | Close: 2768.57 | RSI: 53.6 | 🌊Normal(3.8/3.3)
[2025-11-22 08:36:59] 📊 K线收盘 | Close: 2772.61 | RSI: 58.8 | 🌊Normal(3.7/3.3)
[2025-11-22 08:37:59] 📊 K线收盘 | Close: 2775.09 | RSI: 61.6 | 🌊Normal(3.9/3.3)
[2025-11-22 08:38:59] 📊 K线收盘 | Close: 2774.28 | RSI: 60.2 | 🌊Normal(4.0/3.3)
[2025-11-22 08:39:59] 📊 K线收盘 | Close: 2771.6 | RSI: 55.5 | 🌊Normal(3.8/3.3)
[2025-11-22 08:40:59] 📊 K线收盘 | Close: 2770.68 | RSI: 53.9 | 🌊Normal(3.8/3.3)
[2025-11-22 08:41:59] 📊 K线收盘 | Close: 2766.36 | RSI: 47.2 | 🌊Normal(3.7/3.3)
[2025-11-22 08:42:59] 📊 K线收盘 | Close: 2767.46 | RSI: 49.0 | 🌊Normal(3.9/3.3)
[2025-11-22 08:43:59] 📊 K线收盘 | Close: 2767.98 | RSI: 49.8 | 🌊Normal(3.8/3.3)
[2025-11-22 08:44:59] 📊 K线收盘 | Close: 2768.92 | RSI: 51.4 | 🌊Normal(3.6/3.3)
[2025-11-22 08:45:59] 📊 K线收盘 | Close: 2766.6 | RSI: 47.4 | 🌊Normal(3.7/3.3)
[2025-11-22 08:46:59] 📊 K线收盘 | Close: 2764.26 | RSI: 43.8 | 🌊Normal(3.7/3.3)
[2025-11-22 08:47:59] 📊 K线收盘 | Close: 2763.27 | RSI: 42.3 | 🌊Normal(3.9/3.3)
[2025-11-22 08:48:59] 📊 K线收盘 | Close: 2764.52 | RSI: 44.9 | 🌊Normal(4.0/3.3)
[2025-11-22 08:49:59] 📊 K线收盘 | Close: 2764.38 | RSI: 44.6 | 🌊Normal(3.9/3.3)
[2025-11-22 08:50:59] 📊 K线收盘 | Close: 2762.83 | RSI: 42.0 | 🌊Normal(3.8/3.3)
[2025-11-22 08:52:00] 📊 K线收盘 | Close: 2767.32 | RSI: 51.0 | 🌊Normal(3.8/3.3)
[2025-11-22 08:53:00] 📊 K线收盘 | Close: 2766.81 | RSI: 50.1 | 🌊Normal(3.7/3.3)
[2025-11-22 08:53:59] 📊 K线收盘 | Close: 2763.29 | RSI: 44.0 | 🌊Normal(3.5/3.3)
[2025-11-22 08:54:59] 📊 K线收盘 | Close: 2759.28 | RSI: 38.2 | 🌊Normal(3.5/3.3)
[2025-11-22 08:55:59] 📊 K线收盘 | Close: 2762.39 | RSI: 44.3 | 🌊Normal(3.6/3.3)
[2025-11-22 08:56:59] 📊 K线收盘 | Close: 2765.37 | RSI: 49.4 | 🌊Normal(3.6/3.3)
[2025-11-22 08:57:59] 📊 K线收盘 | Close: 2764.14 | RSI: 47.5 | 🌊Normal(3.6/3.3)
[2025-11-22 08:58:59] 📊 K线收盘 | Close: 2764.49 | RSI: 48.1 | 🌊Normal(3.5/3.3)
[2025-11-22 08:59:59] 📊 K线收盘 | Close: 2764.91 | RSI: 48.9 | 🌊Normal(3.4/3.3)
[2025-11-22 09:00:59] 📊 K线收盘 | Close: 2762.36 | RSI: 44.5 | 🌊Normal(3.3/3.3)
[2025-11-22 09:00:59] 🔄 新交易日开始 (2025-11-22) | 重置每日盈亏: -47.00 -> 0.00
[2025-11-22 09:01:59] 📊 K线收盘 | Close: 2765.0 | RSI: 49.5 | 🌊Normal(3.6/3.3)
[2025-11-22 09:02:59] 📊 K线收盘 | Close: 2767.03 | RSI: 53.1 | 🌊Normal(3.5/3.3)
[2025-11-22 09:03:59] 📊 K线收盘 | Close: 2771.62 | RSI: 59.9 | 🌊Normal(3.6/3.3)
[2025-11-22 09:04:59] 📊 K线收盘 | Close: 2772.55 | RSI: 61.2 | 🌊Normal(3.8/3.3)
[2025-11-22 09:05:59] 📊 K线收盘 | Close: 2768.23 | RSI: 53.0 | 🌊Normal(3.7/3.3)
[2025-11-22 09:06:59] 📊 K线收盘 | Close: 2770.59 | RSI: 56.4 | 🌊Normal(3.8/3.3)
[2025-11-22 09:08:00] 📊 K线收盘 | Close: 2768.23 | RSI: 52.3 | 🌊Normal(3.7/3.3)
[2025-11-22 09:08:59] 📊 K线收盘 | Close: 2767.66 | RSI: 51.3 | 🌊Normal(3.6/3.3)
[2025-11-22 09:09:59] 📊 K线收盘 | Close: 2763.77 | RSI: 45.2 | 🌊Normal(3.6/3.3)
[2025-11-22 09:10:59] 📊 K线收盘 | Close: 2760.04 | RSI: 40.2 | 🌊Normal(3.8/3.3)
[2025-11-22 09:11:59] 📊 K线收盘 | Close: 2762.92 | RSI: 45.2 | 🌊Normal(3.8/3.3)
[2025-11-22 09:12:59] 📊 K线收盘 | Close: 2765.81 | RSI: 49.8 | 🌊Normal(3.8/3.3)
[2025-11-22 09:14:00] 📊 K线收盘 | Close: 2762.65 | RSI: 45.3 | 🌊Normal(3.9/3.3)
[2025-11-22 09:14:59] 📊 K线收盘 | Close: 2764.4 | RSI: 48.1 | 🌊Normal(3.9/3.3)
[2025-11-22 09:15:59] 📊 K线收盘 | Close: 2762.88 | RSI: 45.9 | 🌊Normal(3.7/3.3)
[2025-11-22 09:16:59] 📊 K线收盘 | Close: 2766.2 | RSI: 51.1 | 🌊Normal(3.8/3.3)
[2025-11-22 09:17:59] 📊 K线收盘 | Close: 2767.9 | RSI: 53.6 | 🌊Normal(3.8/3.3)
[2025-11-22 09:18:59] 📊 K线收盘 | Close: 2771.21 | RSI: 58.0 | 🌊Normal(3.8/3.3)
[2025-11-22 09:19:59] 📊 K线收盘 | Close: 2770.29 | RSI: 56.4 | 🌊Normal(3.9/3.3)
[2025-11-22 09:20:59] 📊 K线收盘 | Close: 2769.09 | RSI: 54.3 | 🌊Normal(3.9/3.3)
[2025-11-22 09:21:59] 📊 K线收盘 | Close: 2770.28 | RSI: 56.0 | 🌊Normal(3.7/3.3)
[2025-11-22 09:22:59] 📊 K线收盘 | Close: 2768.34 | RSI: 52.5 | 🌊Normal(3.7/3.3)
[2025-11-22 09:23:59] 📊 K线收盘 | Close: 2767.76 | RSI: 51.4 | 🌊Normal(3.6/3.3)
[2025-11-22 09:24:59] 📊 K线收盘 | Close: 2770.79 | RSI: 56.3 | 🌊Normal(3.4/3.3)
[2025-11-22 09:26:00] 📊 K线收盘 | Close: 2771.44 | RSI: 57.3 | 🌊Normal(3.5/3.3)
[2025-11-22 09:26:59] 📊 K线收盘 | Close: 2769.29 | RSI: 53.0 | 🌊Normal(3.4/3.3)
[2025-11-22 09:27:59] 📊 K线收盘 | Close: 2769.23 | RSI: 52.9 | 🌊Normal(3.4/3.3)
[2025-11-22 09:28:59] 📊 K线收盘 | Close: 2772.28 | RSI: 58.1 | 🌊Normal(3.3/3.3)
[2025-11-22 09:29:59] 📊 K线收盘 | Close: 2770.2 | RSI: 53.7 | 🌊Normal(3.4/3.3)
[2025-11-22 09:30:59] 📊 K线收盘 | Close: 2774.15 | RSI: 59.9 | 🌊Normal(3.3/3.3)
[2025-11-22 09:31:59] 📊 K线收盘 | Close: 2780.27 | RSI: 67.1 | 🌊Normal(3.4/3.3)
[2025-11-22 09:32:59] 📊 K线收盘 | Close: 2775.19 | RSI: 57.8 | 🌊Normal(3.6/3.3)
[2025-11-22 09:33:59] 📊 K线收盘 | Close: 2777.88 | RSI: 60.9 | 🌊Normal(3.8/3.3)
[2025-11-22 09:34:59] 📊 K线收盘 | Close: 2778.45 | RSI: 61.5 | 🌊Normal(3.8/3.3)
[2025-11-22 09:35:59] 📊 K线收盘 | Close: 2781.22 | RSI: 64.6 | 🌊Normal(3.9/3.3)
[2025-11-22 09:36:59] 📊 K线收盘 | Close: 2778.48 | RSI: 59.6 | 🌊Normal(3.8/3.3)
[2025-11-22 09:37:59] 📊 K线收盘 | Close: 2774.44 | RSI: 53.0 | 🌊Normal(3.8/3.3)
[2025-11-22 09:38:59] 📊 K线收盘 | Close: 2772.91 | RSI: 50.7 | 🌊Normal(3.9/3.3)
[2025-11-22 09:39:59] 📊 K线收盘 | Close: 2775.6 | RSI: 54.4 | 🌊Normal(3.8/3.3)
[2025-11-22 09:40:59] 📊 K线收盘 | Close: 2774.59 | RSI: 52.8 | 🌊Normal(3.9/3.3)
[2025-11-22 09:41:59] 📊 K线收盘 | Close: 2771.53 | RSI: 48.2 | 🌊Normal(3.8/3.3)
[2025-11-22 09:42:59] 📊 K线收盘 | Close: 2769.21 | RSI: 44.9 | 🌊Normal(3.8/3.3)
[2025-11-22 09:43:59] 📊 K线收盘 | Close: 2766.69 | RSI: 41.7 | 🌊Normal(3.9/3.3)
[2025-11-22 09:44:59] 📊 K线收盘 | Close: 2767.2 | RSI: 42.6 | 🌊Normal(3.9/3.3)
[2025-11-22 09:45:59] 📊 K线收盘 | Close: 2770.9 | RSI: 48.8 | 🌊Normal(3.9/3.3)
